staker,lp,stt,ste,faction
terra17dx9h...e3hk,0,25,25,lunatics
terra17dyak...7dck,0,2.031027,2.031027,lunatics
terra17vlme...45dy,0,5,5,lunatics
terra17v6y8...ys7a,0,251.198825,251.198825,lunatics
terra17vw4q...fpg8,0,0.01,0.01,lunatics
terra17vvu9...0wgx,0,0.1,0.1,lunatics
terra17vglw...rppm,0,100.061303,100.061303,lunatics
terra17vxe9...74ct,0,0.150631,0.150631,lunatics
terra17vq2n...h70q,0,1,1,lunatics
terra17tlke...zvz8,0,0.196891,0.196891,lunatics
terra17tmk4...p7a5,0,0.074863,0.074863,lunatics
terra17tcm3...pjaa,0,24.239953,24.239953,lunatics
terra17t48x...8dw3,0,0.1,0.1,lunatics
terra17tsua...9vs9,0,1488.499418,1488.499418,lunatics
terra17tdxz...jm02,0,100,100,lunatics
terra1724lp...ad7d,0,0.3,0.3,lunatics
terra172ngp...7576,0,151.50322,151.50322,lunatics
terra1723t8...s4dv,0,76.058683,76.058683,lunatics
terra172ssk...hf9q,0,3000.646799,3000.646799,lunatics
terra172yf9...a3de,0,0.1,0.1,lunatics
terra17fune...33n3,0,0.648378,0.648378,lunatics
terra17fmlx...kvg8,0,65.909743,65.909743,lunatics
terra17f6vv...q29m,0,0.1,0.1,lunatics
terra17fkpl...apg8,0,24.22551,24.22551,lunatics
terra17f5cw...galu,0,112.771377,112.771377,lunatics
terra17f37r...9nqm,0,0.193892,0.193892,lunatics
terra17gc9x...nz9r,0,977.830701,977.830701,lunatics
terra17gcyj...acg9,0,33.004758,33.004758,lunatics
terra17g5ya...l522,0,0.000037,0.000037,lunatics
terra17gj9y...ge93,0,13.114984,13.114984,lunatics
terra17g0al...737r,0,3226.077039,3226.077039,lunatics
terra17g0z3...kr0m,0,40.294725,40.294725,lunatics
terra17gvzd...2gyh,0,1.766518,1.766518,lunatics
terra17g25w...nf7k,0,500,500,lunatics
terra17gyx3...r4l6,0,8,8,lunatics
terra17gzlq...dk2e,0,15.3,15.3,lunatics
terra1787jd...nuuh,0,15.018403,15.018403,lunatics
terra1784s6...vn9f,0,0.1,0.1,lunatics
terra1785hn...80j9,0,10,10,lunatics
terra1783e2...xw37,0,0.9,0.9,lunatics
terra178whq...700y,0,0.251684,0.251684,lunatics
terra178tsh...8sne,0,0.100024,0.100024,lunatics
terra178yk5...q8wv,0,20,20,lunatics
terra17xl7e...29fj,0,9.7999,9.7999,lunatics
terra17xuqh...v4cd,0,27.860435,27.860435,lunatics
terra17x4lq...xm2t,0,3050.846284,3050.846284,lunatics
terra17xnk2...4pfh,0,25.706796,25.706796,lunatics
terra17xn23...s564,0,0.200656,0.200656,lunatics
terra17xjvx...22lt,0,50.096283,50.096283,lunatics
terra17xd0c...75y3,0,0.000001,0.000001,lunatics
terra17x9xt...64y9,0,28.810109,28.810109,lunatics
terra17xznt...mnma,0,0.07699,0.07699,lunatics
terra179lkh...dxl9,0,0.5,0.5,lunatics
terra179ugz...zvms,0,40,40,lunatics
terra179ekk...4zjs,0,666,666,lunatics
terra179v32...kf0w,0,3,3,lunatics
terra179ty2...ntkg,0,45.5,45.5,lunatics
terra17yuz8...c5xe,0,0.136136,0.136136,lunatics
terra17yh4m...0v7z,0,120.578548,120.578548,lunatics
terra17y45z...azme,0,0.001,0.001,lunatics
terra17ysu2...hyda,0,250.01,250.01,lunatics
terra17y0gq...wueu,0,0.05,0.05,lunatics
terra17yv20...uuc9,0,1,1,lunatics
terra17yg3f...qth4,0,0.11,0.11,lunatics
terra17yr03...5q3u,0,0.005199,0.005199,lunatics
terra17yr80...jvw6,0,10,10,lunatics
terra17yqs6...ptt2,0,25.804319,25.804319,lunatics
terra17rlm8...stst,0,0.06,0.06,lunatics
terra17rasc...w2ux,0,0.01,0.01,lunatics
terra17rmw8...zjp8,0,5,5,lunatics
terra17rhxt...w8wf,0,5,5,lunatics
terra17r3t8...ed4d,0,251.070977,251.070977,lunatics
terra17r2wa...n3ss,0,542.616934,542.616934,lunatics
terra17rgre...l2dm,0,0.099997,0.099997,lunatics
terra17r8s6...d8ep,0,48.700174,48.700174,lunatics
terra17zwfv...pe05,0,10,10,lunatics
terra17z8l6...a57p,0,1,1,lunatics
terra17zrmk...v8y3,0,18,18,lunatics
terra17pl6m...9vja,0,3019.064143,3019.064143,lunatics
terra17pur2...57el,0,30,30,lunatics
terra17p3kt...gpcd,0,0.5,0.5,lunatics
terra17p0rg...pze6,0,0.05,0.05,lunatics
terra17p2sf...gt08,0,61.913544,61.913544,lunatics
terra17pfem...5fxr,0,100.711004,100.711004,lunatics
terra17q50t...ql7f,0,48,48,lunatics
terra17q0t6...rqx3,0,0.197022,0.197022,lunatics
terra17q0pg...ar9f,0,0.002418,0.002418,lunatics
terra17qdug...z6aj,0,0.159224,0.159224,lunatics
terra17q2s5...atu9,0,1,1,lunatics
terra17q88z...effm,0,70,70,lunatics
terra17qznz...hwac,0,7.413308,7.413308,lunatics
terra17qq70...9c3k,0,14.113764,14.113764,lunatics
terra17qqq8...29ld,0,34.105589,34.105589,lunatics
terra1al7hy...e9u8,0,57.296507,57.296507,lunatics
terra1alpf6...89zk,0,25.636983,25.636983,lunatics
terra1a7lrn...7azf,0,0.05,0.05,lunatics
terra1a7uy2...9rh7,0,18.505262,18.505262,lunatics
terra1a7e8p...h7d9,0,0.25,0.25,lunatics
terra1a7cms...n0sp,0,711.95107,711.95107,lunatics
terra1a7csn...d3g5,0,1,1,lunatics
terra1a7cyg...zqgf,0,24.98983,24.98983,lunatics
terra1a748k...dy5n,0,1.120203,1.120203,lunatics
terra1a7094...w5wu,0,1.134825,1.134825,lunatics
terra1a7fcj...h9k5,0,250.642518,250.642518,lunatics
terra1a7gwy...dxuq,0,396.284199,396.284199,lunatics
terra1a79vl...g2hg,0,82.298664,82.298664,lunatics
terra1a7y0n...wlwe,0,551,551,lunatics
terra1a7zn5...zr5t,0,0.1,0.1,lunatics
terra1aa2ua...lv6g,0,50,50,lunatics
terra1aulew...axd4,0,0.1,0.1,lunatics
terra1aul0a...g3q5,0,1,1,lunatics
terra1au6n2...w0ee,0,31.665105,31.665105,lunatics
terra1au49j...k6fs,0,274.52344,274.52344,lunatics
terra1auwg2...nchj,0,1.025175,1.025175,lunatics
terra1audgf...k7na,0,0.1,0.1,lunatics
terra1au93q...j862,0,0.1,0.1,lunatics
terra1auzyw...5dja,0,0.1,0.1,lunatics
terra1amkpe...zqux,0,4.086387,4.086387,lunatics
terra1amda7...c09t,0,50.568822,50.568822,lunatics
terra1amdgg...fzjs,0,0.1,0.1,lunatics
terra1amv0u...f3ae,0,1.173151,1.173151,lunatics
terra1amv0x...seu2,0,9.412494,9.412494,lunatics
terra1amzyk...p0cs,0,0.1,0.1,lunatics
terra1a6n2e...yq4l,0,504.757233,504.757233,lunatics
terra1a6tvr...kccy,0,75.060572,75.060572,lunatics
terra1a6zgc...apdh,0,0.504161,0.504161,lunatics
terra1aeljz...cvj8,0,22.132784,22.132784,lunatics
terra1ae7em...yhtr,0,15.402929,15.402929,lunatics
terra1aec7e...jg3t,0,276.527757,276.527757,lunatics
terra1aehpm...40np,0,50,50,lunatics
terra1aew7m...8swy,0,1.000015,1.000015,lunatics
terra1aewjd...cv69,0,0.1,0.1,lunatics
terra1aevpn...um7p,0,0.004769,0.004769,lunatics
terra1aepmg...vfj0,0,3030.188824,3030.188824,lunatics
terra1ac6fc...0hhv,0,0.2,0.2,lunatics
terra1acnrf...lvj2,0,0.93786,0.93786,lunatics
terra1ac08n...pwsx,0,15.662947,15.662947,lunatics
terra1acvxh...5r23,0,60,60,lunatics
terra1acfse...e36n,0,45,45,lunatics
terra1ac95r...lsm6,0,0.200847,0.200847,lunatics
terra1acyw8...r2yz,0,10.061963,10.061963,lunatics
terra1aczwy...k4j7,0,140.137644,140.137644,lunatics
terra1acq70...mfsc,0,0.201306,0.201306,lunatics
terra1ah7n8...8kam,0,500.452977,500.452977,lunatics
terra1ah69v...h6yt,0,10.955104,10.955104,lunatics
terra1ah5tz...rr94,0,6.13576,6.13576,lunatics
terra1ahr9z...vf9v,0,1.627732,1.627732,lunatics
terra1aklev...agad,0,1,1,lunatics
terra1ak7r6...hu23,0,45.888183,45.888183,lunatics
terra1aket4...ynq4,0,7.74587,7.74587,lunatics
terra1aktet...lfzg,0,85,85,lunatics
terra1ak2yx...ypy3,0,256.06876,256.06876,lunatics
terra1a4mz3...4dqj,0,89.807658,89.807658,lunatics
terra1a4epp...7g3u,0,1,1,lunatics
terra1a4c2x...4ens,0,0.434569,0.434569,lunatics
terra1a4kze...7a4l,0,56,56,lunatics
terra1a4vm8...98yg,0,0.09,0.09,lunatics
terra1a4z79...jem6,0,502.787812,502.787812,lunatics
terra1a4zhy...u50m,0,13.219516,13.219516,lunatics
terra1a5aut...h7e3,0,68.179257,68.179257,lunatics
terra1a5a2a...f75k,0,251.1,251.1,lunatics
terra1a562q...9ngm,0,0.1,0.1,lunatics
terra1a5eda...kt8n,0,5,5,lunatics
terra1a5n75...amf9,0,94.5412,94.5412,lunatics
terra1a5342...jf4c,0,250.1,250.1,lunatics
terra1a5d62...20rv,0,0.085966,0.085966,lunatics
terra1a5v4y...7eyv,0,250,250,lunatics
terra1a5yte...3pxq,0,80.753306,80.753306,lunatics
terra1a5rce...wyhj,0,1.009481,1.009481,lunatics
terra1a5pqt...6dfc,0,20.357853,20.357853,lunatics
terra1an0nj...0985,0,1.598746,1.598746,lunatics
terra1anda2...edpc,0,1,1,lunatics
terra1antgs...y08j,0,0.01,0.01,lunatics
terra1an96a...w02e,0,0.200768,0.200768,lunatics
terra1anqn5...3dga,0,2.252303,2.252303,lunatics
terra1aj749...qsrc,0,23.736699,23.736699,lunatics
terra1aj75a...vjrt,0,1,1,lunatics
terra1aj6c3...2kex,0,2.029398,2.029398,lunatics
terra1aj4n2...s55t,0,4.519586,4.519586,lunatics
terra1ajt0x...yzw8,0,0.1,0.1,lunatics
terra1ajy7c...frpk,0,0.2,0.2,lunatics
terra1a354k...mutr,0,18.550184,18.550184,lunatics
terra1a320w...xhjy,0,3001,3001,lunatics
terra1a3qnl...x232,0,57.917767,57.917767,lunatics
terra1ashsu...hthz,0,116.000082,116.000082,lunatics
terra1aswxm...rxfs,0,0.1,0.1,lunatics
terra1asv55...dm9j,0,12.00075,12.00075,lunatics
terra1asf79...7dh0,0,1.163441,1.163441,lunatics
terra1asga0...09f2,0,0.1,0.1,lunatics
terra1as8j8...hqwn,0,76.519352,76.519352,lunatics
terra1asxcq...wlve,0,0.9,0.9,lunatics
terra1asy08...hx8z,0,0.345955,0.345955,lunatics
terra1a0u08...apx8,0,18,18,lunatics
terra1a0c73...0ap4,0,0.05,0.05,lunatics
terra1a0h8p...h0ec,0,6.653156,6.653156,lunatics
terra1a0nzz...t78r,0,700.330778,700.330778,lunatics
terra1a0w8y...y3cn,0,0.306387,0.306387,lunatics
terra1a0rhm...mvgy,0,18.704521,18.704521,lunatics
terra1aw7q9...dmss,0,36.307134,36.307134,lunatics
terra1awe28...fvyp,0,0.44069,0.44069,lunatics
terra1awcnr...6d6z,0,0.0001,0.0001,lunatics
terra1aw56l...fqd2,0,0.011705,0.011705,lunatics
terra1awnvk...z22z,0,1,1,lunatics
terra1admhw...8877,0,0.1,0.1,lunatics
terra1adeyr...y49n,0,82.202531,82.202531,lunatics
terra1adhz0...9x2a,0,25,25,lunatics
terra1advsv...5cek,0,1.683658,1.683658,lunatics
terra1adt9x...vx54,0,9.929816,9.929816,lunatics
terra1ad2n3...davz,0,1.849154,1.849154,lunatics
terra1adfd0...7hju,0,0.01989,0.01989,lunatics
terra1adr5h...4nhd,0,205.593985,205.593985,lunatics
terra1avl80...3egx,0,0.01,0.01,lunatics
terra1avcw7...6299,0,350,350,lunatics
terra1avhfw...xkzy,0,42.983642,42.983642,lunatics
terra1avhgn...hk2d,0,0.1,0.1,lunatics
terra1av3rl...70rx,0,1,1,lunatics
terra1av0p9...rpuq,0,1,1,lunatics
terra1avwrj...rwpf,0,0.001661,0.001661,lunatics
terra1avt28...5nj4,0,35.774534,35.774534,lunatics
terra1avf4l...3n4q,0,10,10,lunatics
terra1avxx7...lru6,0,0.25,0.25,lunatics
terra1av9p6...da5p,0,5.729996,5.729996,lunatics
terra1avzx4...m2d2,0,5,5,lunatics
terra1atsjm...7zuz,0,4234.691992,4234.691992,lunatics
terra1at98w...j8ry,0,0.874545,0.874545,lunatics
terra1at99f...h8m9,0,0.145811,0.145811,lunatics
terra1atpw0...rv28,0,0.030611,0.030611,lunatics
terra1a2nz0...n600,0,12.84,12.84,lunatics
terra1a2w7h...a3kp,0,25.570613,25.570613,lunatics
terra1a2f38...8f4f,0,254.849106,254.849106,lunatics
terra1a2zeg...4k68,0,0.401543,0.401543,lunatics
terra1af7u5...470z,0,0.1,0.1,lunatics
terra1afem7...6z75,0,1,1,lunatics
terra1af5vg...j6s4,0,0.099155,0.099155,lunatics
terra1affct...ya3c,0,500,500,lunatics
terra1affsz...q5cv,0,164.584849,164.584849,lunatics
terra1af829...ky3j,0,0.0001,0.0001,lunatics
terra1afr78...3k0l,0,0.15,0.15,lunatics
terra1afp25...0sgn,0,1,1,lunatics
terra1ag7x4...8pmd,0,6,6,lunatics
terra1agelk...h2pu,0,33.250644,33.250644,lunatics
terra1agcrn...sh9e,0,0.1,0.1,lunatics
terra1ag8vu...w9q8,0,1,1,lunatics
terra1agrss...04fk,0,1,1,lunatics
terra1agz2f...avzr,0,20,20,lunatics
terra1a87qf...lwca,0,0.201306,0.201306,lunatics
terra1a8kd0...qt2s,0,0.078189,0.078189,lunatics
terra1a82s0...fljy,0,0.3,0.3,lunatics
terra1a8gq3...m8r5,0,1,1,lunatics
terra1a8r2f...lc8w,0,0.000003,0.000003,lunatics
terra1axl8c...p3fc,0,31.133223,31.133223,lunatics
terra1ax6u7...ezrk,0,0.197357,0.197357,lunatics
terra1ax66j...zd47,0,230.405316,230.405316,lunatics
terra1axh8q...gefr,0,32.247908,32.247908,lunatics
terra1axn5e...k89q,0,0.1,0.1,lunatics
terra1axjjh...x7un,0,0.100012,0.100012,lunatics
terra1axyan...w02v,0,14.139874,14.139874,lunatics
terra1axq9q...6ljv,0,0.20073,0.20073,lunatics
terra1axqqk...xuch,0,26.119171,26.119171,lunatics
terra1a9l98...v8zn,0,16.440779,16.440779,lunatics
terra1a945q...y9sy,0,2962.022125,2962.022125,lunatics
terra1a9528...n4jr,0,62.772754,62.772754,lunatics
terra1a9gvs...65ll,0,3,3,lunatics
terra1a9zn0...n3y9,0,20.214471,20.214471,lunatics
terra1a9z32...vtaq,0,5,5,lunatics
terra1ayf2z...upyd,0,0.216797,0.216797,lunatics
terra1ayx9w...9c9p,0,1,1,lunatics
terra1ayxr3...zkwf,0,1371.960688,1371.960688,lunatics
terra1ayy9r...ds4f,0,30,30,lunatics
terra1ayz6u...qcda,0,0.119713,0.119713,lunatics
terra1arh5u...dkce,0,9.595137,9.595137,lunatics
terra1aryn0...9qsa,0,2956.517099,2956.517099,lunatics
terra1az6np...caeh,0,11.91,11.91,lunatics
terra1az6sv...93s9,0,75,75,lunatics
terra1az5mn...77yf,0,0.020547,0.020547,lunatics
terra1azw4q...q4pt,0,0.01,0.01,lunatics
terra1az2aj...7q8u,0,10.419487,10.419487,lunatics
terra1apavf...l56n,0,0.194409,0.194409,lunatics
terra1apjdd...9ffq,0,0.076022,0.076022,lunatics
terra1apv5g...gzjf,0,150,150,lunatics
terra1ap2xq...vaa0,0,1,1,lunatics
terra1apft7...lkf3,0,0.001,0.001,lunatics
terra1appm0...ctat,0,1,1,lunatics
terra1aqh8q...445c,0,0.01,0.01,lunatics
terra1aqttk...x0xu,0,68.764403,68.764403,lunatics
terra1aqg3r...jrq5,0,0.198671,0.198671,lunatics
terra1ulare...rgc0,0,0.584005,0.584005,lunatics
terra1ulhgr...5p72,0,0.5,0.5,lunatics
terra1ul34v...mxul,0,1,1,lunatics
terra1ulsv2...3ycv,0,28.998082,28.998082,lunatics
terra1ulvhh...rr0u,0,52,52,lunatics
terra1ulxmp...clcp,0,0.01,0.01,lunatics
terra1ulxq2...2f83,0,3324.996643,3324.996643,lunatics
terra1ulyta...d9cm,0,0.203471,0.203471,lunatics
terra1ulrqq...309c,0,0.583235,0.583235,lunatics
terra1ulpl2...xafe,0,87.505911,87.505911,lunatics
terra1ulp0e...360w,0,1,1,lunatics
terra1u7e78...0t0p,0,0.05,0.05,lunatics
terra1u7kxh...xl4s,0,450.074236,450.074236,lunatics
terra1u7ssh...zr2r,0,39.237557,39.237557,lunatics
terra1u7wtu...qatn,0,0.1,0.1,lunatics
terra1u72gk...6y4n,0,9.097509,9.097509,lunatics
terra1u72xk...k96x,0,1,1,lunatics
terra1u7ptz...euuz,0,34.669677,34.669677,lunatics
terra1ua4lk...sus2,0,36.427813,36.427813,lunatics
terra1ua53j...p6yw,0,0.96447,0.96447,lunatics
terra1ua2gk...eky0,0,0.1,0.1,lunatics
terra1uaf6d...cvdh,0,1,1,lunatics
terra1ua9eg...nfa6,0,0.1,0.1,lunatics
terra1ua9yw...g5wa,0,0.002,0.002,lunatics
terra1uazv2...q4n6,0,1.099461,1.099461,lunatics
terra1uapjq...ajac,0,1,1,lunatics
terra1uulza...jlkq,0,695.223602,695.223602,lunatics
terra1uu56j...q73m,0,0.019687,0.019687,lunatics
terra1uut0k...s5ta,0,0.199158,0.199158,lunatics
terra1um7lk...f52a,0,5.340561,5.340561,lunatics
terra1um6m8...837e,0,0.1,0.1,lunatics
terra1umecu...0aln,0,0.25,0.25,lunatics
terra1umker...8jty,0,25.669191,25.669191,lunatics
terra1umj40...t8z4,0,30.15286,30.15286,lunatics
terra1umt6p...53xy,0,16.450696,16.450696,lunatics
terra1umf0w...ckmt,0,0.000001,0.000001,lunatics
terra1umfgt...3df5,0,0.143412,0.143412,lunatics
terra1umgrz...pgf8,0,0.0001,0.0001,lunatics
terra1um8wk...5d32,0,19,19,lunatics
terra1umr8a...vlrv,0,0.5,0.5,lunatics
terra1u66qy...5wny,0,0.19697,0.19697,lunatics
terra1u6czt...ptw9,0,0.00001,0.00001,lunatics
terra1u6h3g...cgun,0,1,1,lunatics
terra1u6kha...w8dj,0,0.1,0.1,lunatics
terra1u6n6f...grnf,0,0.1,0.1,lunatics
terra1u6sca...9gx8,0,0.197318,0.197318,lunatics
terra1u6d5p...wcem,0,50,50,lunatics
terra1u62aj...q522,0,1,1,lunatics
terra1u683w...thqw,0,0.015461,0.015461,lunatics
terra1u68pt...nxlg,0,30,30,lunatics
terra1u6zgj...h8u9,0,0.071855,0.071855,lunatics
terra1ue7lq...j7pa,0,0.02,0.02,lunatics
terra1ueed6...u2yq,0,1759.391594,1759.391594,lunatics
terra1ueevj...p966,0,1.004462,1.004462,lunatics
terra1uejp3...hzup,0,16,16,lunatics
terra1uedge...ypjx,0,1,1,lunatics
terra1uetlv...qltt,0,0.019899,0.019899,lunatics
terra1uclst...cn6m,0,1.000303,1.000303,lunatics
terra1ucu3j...mh2c,0,1.02804,1.02804,lunatics
terra1uce5a...8zt8,0,9.827733,9.827733,lunatics
terra1uc4k2...2sxy,0,8.100595,8.100595,lunatics
terra1uc5kc...luun,0,4.772693,4.772693,lunatics
terra1ucj7e...w95w,0,0.03,0.03,lunatics
terra1ucj8w...jnlv,0,112.378161,112.378161,lunatics
terra1uc3t0...qtgl,0,8.776742,8.776742,lunatics
terra1uc975...79g6,0,0.023988,0.023988,lunatics
terra1uhmfs...lrkd,0,1.67323,1.67323,lunatics
terra1uhep0...pqtr,0,14.239107,14.239107,lunatics
terra1uhts2...eht7,0,300,300,lunatics
terra1uhgmc...x9zy,0,0.2,0.2,lunatics
terra1uhpgu...kv89,0,250.945858,250.945858,lunatics
terra1uka43...33fa,0,366.798046,366.798046,lunatics
terra1uk66s...46f8,0,15.30426,15.30426,lunatics
terra1uk4em...c58d,0,149.947618,149.947618,lunatics
terra1uk3q0...hs2z,0,44.206546,44.206546,lunatics
terra1ukslq...fzn3,0,26.421846,26.421846,lunatics
terra1ukta2...u955,0,26.617148,26.617148,lunatics
terra1uktks...pawz,0,0.1,0.1,lunatics
terra1ukxqh...75mr,0,1,1,lunatics
terra1u4njk...q647,0,2,2,lunatics
terra1u42yc...adtk,0,0.000001,0.000001,lunatics
terra1u48tn...mhqc,0,8.151008,8.151008,lunatics
terra1u4x90...xl8q,0,17.278728,17.278728,lunatics
terra1u5ump...rpws,0,52.866022,52.866022,lunatics
terra1u5k5l...qkgu,0,0.005,0.005,lunatics
terra1u5sra...h6vm,0,0.001,0.001,lunatics
terra1unhs5...tsm7,0,0.02,0.02,lunatics
terra1unj0l...l3cg,0,12.04237,12.04237,lunatics
terra1un3x6...q7a0,0,30.471618,30.471618,lunatics
terra1unfam...49g8,0,20.211472,20.211472,lunatics
terra1unfd2...0s7d,0,0.1,0.1,lunatics
terra1unyze...23zq,0,1,1,lunatics
terra1uj46e...4gd0,0,0.781825,0.781825,lunatics
terra1ujsk2...hurt,0,0.05,0.05,lunatics
terra1ujvwq...63kr,0,0.020165,0.020165,lunatics
terra1ujgvd...57rf,0,0.01,0.01,lunatics
terra1uj98j...9tfu,0,17,17,lunatics
terra1ujqna...qn29,0,5,5,lunatics
terra1u3ans...ygen,0,2,2,lunatics
terra1u35pt...gwc8,0,0.0001,0.0001,lunatics
terra1u33s2...0uu4,0,0.020299,0.020299,lunatics
terra1u3syn...z0qh,0,0.200282,0.200282,lunatics
terra1u3spc...9e6f,0,1,1,lunatics
terra1u3gqd...v6kl,0,3423.572741,3423.572741,lunatics
terra1uslw5...g8cq,0,5.000017,5.000017,lunatics
terra1uscef...pez5,0,0.1,0.1,lunatics
terra1usjuv...w9tx,0,0.100454,0.100454,lunatics
terra1us9vj...a2es,0,0.010002,0.010002,lunatics
terra1u0uls...q87t,0,3001,3001,lunatics
terra1u069t...fqqq,0,69,69,lunatics
terra1u0ew2...fhuv,0,0.01,0.01,lunatics
terra1u0ka0...ul7u,0,1,1,lunatics
terra1u0kxg...24lh,0,0.01,0.01,lunatics
terra1u0k9s...z0wd,0,1.479489,1.479489,lunatics
terra1u0575...hd6f,0,0.827066,0.827066,lunatics
terra1u03st...8ydf,0,1,1,lunatics
terra1u0pmk...nhyz,0,0.151924,0.151924,lunatics
terra1uwk4z...zcae,0,15.310213,15.310213,lunatics
terra1uwktg...gvcj,0,0.205483,0.205483,lunatics
terra1uwrxu...j0la,0,2140.942638,2140.942638,lunatics
terra1uwq6u...0e5j,0,10.523811,10.523811,lunatics
terra1udlr4...ynxv,0,0.01,0.01,lunatics
terra1udk0g...vaen,0,30,30,lunatics
terra1ud5k4...l63c,0,1.010536,1.010536,lunatics
terra1udjjh...0gh6,0,6,6,lunatics
terra1udzt6...pprn,0,0.25,0.25,lunatics
terra1udzrv...dm0z,0,0.117416,0.117416,lunatics
terra1uvl80...l7eg,0,22.4303,22.4303,lunatics
terra1uvauv...fjl6,0,65.276489,65.276489,lunatics
terra1uvuuy...x0w9,0,541.951472,541.951472,lunatics
terra1uv36c...4te3,0,272.641799,272.641799,lunatics
terra1uv0tp...fnnd,0,0.1,0.1,lunatics
terra1uvwgz...5rwc,0,60.4251,60.4251,lunatics
terra1uvwqj...s2am,0,0.1,0.1,lunatics
terra1uvgr5...gzdz,0,0.3,0.3,lunatics
terra1uv8px...dr63,0,3000,3000,lunatics
terra1uvyu0...knp0,0,17.125458,17.125458,lunatics
terra1uvrky...cyms,0,4.131416,4.131416,lunatics
terra1utkva...vz7z,0,1,1,lunatics
terra1ut4pn...aear,0,10,10,lunatics
terra1utn42...vjw5,0,7.223076,7.223076,lunatics
terra1utju5...ppjm,0,0.001,0.001,lunatics
terra1ut8de...fnv8,0,100.481143,100.481143,lunatics
terra1ut8vd...2c2p,0,25.539416,25.539416,lunatics
terra1ut9gw...8jqu,0,1,1,lunatics
terra1u2hu8...wu5n,0,1550,1550,lunatics
terra1u2kyd...0wqh,0,5,5,lunatics
terra1u24uc...vsrm,0,252.149038,252.149038,lunatics
terra1u23tg...zff0,0,1,1,lunatics
terra1uf79a...2jxu,0,10.419486,10.419486,lunatics
terra1ufu8d...anw7,0,0.39115,0.39115,lunatics
terra1ufest...fj5k,0,0.1,0.1,lunatics
terra1ufkrf...rnce,0,0.247514,0.247514,lunatics
terra1uf4xd...y6at,0,385.470489,385.470489,lunatics
terra1uf57e...ggt7,0,0.05,0.05,lunatics
terra1ufjhe...nktt,0,1,1,lunatics
terra1ufsp5...3vjv,0,0.475209,0.475209,lunatics
terra1ufwdn...g06y,0,1,1,lunatics
terra1ufvea...0gue,0,259.773819,259.773819,lunatics
terra1ufg7w...hv0m,0,251,251,lunatics
terra1ufg6s...t5m5,0,1,1,lunatics
terra1ufyrf...qle2,0,0.097906,0.097906,lunatics
terra1ufrxz...38na,0,0.01,0.01,lunatics
terra1ufqfl...dq4d,0,1.009548,1.009548,lunatics
terra1ug6jg...7d4j,0,0.663368,0.663368,lunatics
terra1ugkdf...z7jf,0,38.197238,38.197238,lunatics
terra1ugkfg...lwy3,0,10.045472,10.045472,lunatics
terra1ugwu7...20xs,0,0.1,0.1,lunatics
terra1ugv30...8qvr,0,517.828364,517.828364,lunatics
terra1ug9l6...t7ra,0,28.91463,28.91463,lunatics
terra1u8h0h...rl36,0,40.9,40.9,lunatics
terra1u84m0...94qt,0,400,400,lunatics
terra1u85lp...0z6k,0,0.05,0.05,lunatics
terra1u8nfw...ct5f,0,1.003552,1.003552,lunatics
terra1u8nr5...pqwv,0,0.1,0.1,lunatics
terra1u8jtc...cj52,0,415.974027,415.974027,lunatics
terra1u8vqm...pswm,0,10,10,lunatics
terra1u82fx...2lm2,0,0.601086,0.601086,lunatics
terra1u89yf...tlal,0,0.191428,0.191428,lunatics
terra1ux3vk...0p9l,0,20,20,lunatics
terra1uxsgl...r9f6,0,0.13242,0.13242,lunatics
terra1uxrxc...4xht,0,142.237013,142.237013,lunatics
terra1u9ung...60w8,0,0.1,0.1,lunatics
terra1u9u8t...gsqh,0,120.076219,120.076219,lunatics
terra1u9hyw...gcvq,0,0.01,0.01,lunatics
terra1u9j8g...dwz5,0,28.134843,28.134843,lunatics
terra1u9sn3...3acy,0,0.1,0.1,lunatics
terra1u9wxt...wlwh,0,42.719053,42.719053,lunatics
terra1u9d8l...65j6,0,1,1,lunatics
terra1u9rew...un0t,0,16.547625,16.547625,lunatics
terra1u9r5v...09aw,0,258.195272,258.195272,lunatics
terra1u9zt8...lj3l,0,3030.761505,3030.761505,lunatics
terra1uydyj...yaxg,0,0.194391,0.194391,lunatics
terra1uy2x2...yqx2,0,2.022396,2.022396,lunatics
terra1uyftp...2a25,0,34.262571,34.262571,lunatics
terra1uy92f...rcz7,0,0.000015,0.000015,lunatics
terra1uyqlg...lyqf,0,13,13,lunatics
terra1ur7um...rs9j,0,31.338908,31.338908,lunatics
terra1uruw8...z8hj,0,25,25,lunatics
terra1uru2j...dhp2,0,31,31,lunatics
terra1urc2v...926m,0,30.002705,30.002705,lunatics
terra1urdzn...rl77,0,0.044094,0.044094,lunatics
terra1ur2f2...5p3a,0,13.593001,13.593001,lunatics
terra1urgg8...fw3j,0,0.196965,0.196965,lunatics
terra1uza0m...xx6k,0,1.018021,1.018021,lunatics
terra1uz24c...84dw,0,1,1,lunatics
terra1uzr6q...maqp,0,1,1,lunatics
terra1upln8...qnck,0,0.091478,0.091478,lunatics
terra1upuac...6u36,0,574.323243,574.323243,lunatics
terra1upedt...wg6c,0,0.738659,0.738659,lunatics
terra1uphw0...drzv,0,54.912466,54.912466,lunatics
terra1up3hs...hu40,0,20.896134,20.896134,lunatics
terra1up0nc...hr72,0,0.17,0.17,lunatics
terra1up9cm...frqx,0,3089.045825,3089.045825,lunatics
